ENOTA,VLV_MID,VLV_ID,VLV_UIME,VLV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
LV,16480932,25010,Župnišče Šempeter Otiški vrh,,6.89,2022/09/13,2022/09/13,2501010,,V,504871,160356
LV,16480959,25011,Osnovna šola Šentjanž pri Dravogradu,,11.65,2022/09/13,2022/09/13,2501011,,V,502691,155916
LV,16480983,25014,Osnovna šola Trbonje,,15.14,2022/09/13,2022/09/13,2501014,,V,508051,162366
LV,16480991,25015,Bičivnek Libeliče,,11.96,2022/11/22,2022/11/22,2501015,,V,495691,163086
LV,16481017,25017,Gasilski dom Črneče,,11.61,2022/09/13,2022/09/13,2501017,,V,500321,160606
LV,16481025,26002,"Občina Duplek, Trg slovenske osamosvojitve 1",,4.84,2018/09/05,2018/09/05,2601002,,V,557310,152005
LV,16481033,26003,"Kulturni dom Dvorjane, Dvorjane 38b",,5.4,2022/09/13,2022/09/13,2601003,,V,559239,150513
LV,16481041,26004,"Kulturni dom Vurberk, Vurberk 95",,4.58,2018/09/05,2018/09/05,2601004,,V,560531,149944
LV,16481050,26005,"Kulturni dom Korena, Zg. Korena 26",,14.4,2018/09/05,2018/09/05,2601005,,V,558282,152964
LV,16481068,26006,"Večnamenski prostor pri igrišču, Zimica 46c",,4.05,2018/09/05,2018/09/05,2601006,,V,557912,155364
LV,16481076,26001,"OŠ Žitečka vas, Zg.Duplek 98",,6.55,2014/08/22,2014/08/22,2601001,,V,556892,154034
LV,16481386,195001,"PODGORJE - GASILSKI DOM, Podgorje 9b",,8.09,2022/09/15,2022/09/16,19502001,,V,562702,173554
LV,16481394,195002,"STOGOVCI - OSNOVNA ŠOLA, Stogovci 33",,14.75,2022/09/15,2022/09/16,19502002,,V,565552,173254
LV,16481408,195003,"ŽEPOVCI - GASILSKI DOM, Žepovci 82",,11.54,2022/09/15,2022/09/16,19501003,,V,568142,173824
LV,16481416,195004,APAČE KULTURNI DOM-VEČNAMENSKA SOBA,,8.65,2022/09/15,2022/09/16,19501004,,V,570378,172862
LV,16481424,195005,"LUTVERCI - GASILSKI DOM, Lutverci 47",,5.32,2022/09/15,2022/09/16,19501005,,V,572602,172114
LV,16481432,29001,"Dom občanov SPODNJA ŠČAVNICA, Sp.Ščavnica 19b",,14.35,2022/09/15,2022/09/16,2903001,,V,571352,169624
LV,16481459,29002,"Gasilski dom ČREŠNJEVCI, Črešnjevci 116",,8.04,2022/09/15,2022/09/16,2901002,,V,576292,168913
LV,16481467,29003,"Gasilski dom ZBIGOVCI, Zbigovci 26",,4.52,2022/09/15,2022/09/16,2901003,,V,574352,167883
LV,16481483,29005,"Andy bar GORNJA RADGONA, Ljutomerska cesta 6",,4.07,2022/09/15,2022/09/16,2902005,,V,577005,169722
LV,16481491,29006,"Pomurski sejem GORNJA RADGONA, Cesta na stadion 2",,0.55,2022/09/15,2022/09/16,2902006,,V,575942,171103
LV,16481505,29007,"Kulturni dom GORNJA RADGONA, Partizanska cesta 11",,0.53,2022/09/15,2022/09/16,2902007,,V,575362,171333
LV,16481513,29008,"Gasilski dom GORNJA RADGONA, Gasilska cesta 2",,4.5,2022/09/15,2022/09/16,2902008,,V,574252,171753
LV,16481521,29009,"Gasilski dom SPODNJI IVANJCI, Sp. Ivanjci 17",,10.45,2022/09/15,2022/09/16,2901009,,V,573702,161704
LV,16481530,29010,"Gasilski dom NEGOVA, Negova 9",,16.3,2022/09/15,2022/09/16,2903010,,V,570552,165204
LV,16481548,29011,"Gasilski dom IVANJŠEVCI OB ŠČAVNICI, Ivanjševci 9",,5.55,2022/09/15,2022/09/16,2903011,,V,574072,164854
LV,16481556,30004,Kulturni dom Bočna,,18.67,2022/09/12,2022/09/12,3004004,i,V,488630,127666
LV,16481564,30001,Avla kulturnega doma Gornji Grad 1,,10.95,2022/09/12,2022/09/12,3001001,i,V,484990,128506
LV,16481572,30005,Kulturni dom Nova Štifta,,33.8,2022/09/12,2022/09/12,3005005,i,V,482760,126646
LV,16481602,30002,Avla kultutnega doma Gornji Grad 2,,11.27,2022/09/12,2022/09/12,3002002,i,V,485340,131276
LV,16481629,31301,Adrijanci - vaško-gasilski dom,,5.3,2022/09/14,2022/09/15,3102007,,V,594773,187383
LV,16481637,31302,Boreča - vaško-gasilski dom,,3.48,2022/09/14,2022/09/15,3102008,,V,587163,189003
LV,16481645,31303,Gornji Petrovci - vaška dvorana,,5.34,2022/09/14,2022/09/15,3101001,,V,592902,185763
LV,16481653,31304,Košarovci - športni center,,2.89,2022/09/14,2022/09/15,3101002,,V,591762,180403
LV,16481661,31305,Križevci - vaško-gasilski dom,,13.38,2022/09/14,2022/09/15,3101003,,V,594812,184553
LV,16481670,31306,Kukeč - vaško-gasilski dom,,3.31,2022/09/14,2022/09/15,3101004,,V,592862,179913
LV,16481688,31307,Lucova - vaško-gasilski dom,,2.66,2022/09/14,2022/09/15,3102009,,V,592633,188523
LV,16481696,31308,Martinje - vaško-gasilski dom,,3.26,2022/09/14,2022/09/15,3102010,,V,587384,189984
LV,16481700,31309,Neradnovci - vaško-gasilski dom,,4.07,2022/09/14,2022/09/15,3102011,,V,591143,189623
LV,16481718,31310,Panovci - vaško-gasilski dom,,3.51,2022/09/14,2022/09/15,3101005,,V,593762,180883
LV,16481726,31311,Peskovci - vaško-gasilski dom,,3.78,2022/09/14,2022/09/15,3101006,,V,595413,186003
LV,16481734,31312,Stanjevci - vaško-gasilski dom,,6.69,2022/09/14,2022/09/15,3102012,,V,590232,186153
LV,16481742,31313,Šulinci - vaško-gasilski dom,,5.64,2022/09/14,2022/09/15,3102013,,V,591483,188273
LV,16481769,31314,Ženavlje - zadružni dom,,3.53,2022/09/14,2022/09/15,3102014,,V,589813,189503
LV,16481777,32001,"Družbeni dom I., Taborska cesta 1, Grosuplje",,0.31,2010/09/06,2010/09/07,3201001,,V,472819,91296
LV,16481785,32002,"Družbeni dom II., Taborska cesta 1, Grosuplje",,3.31,2010/09/06,2010/09/07,3201002,,V,472569,91516
LV,16481793,32003,"Osnovna šola Louisa Adamiča, Tovarniška c. 14",,1.22,2018/09/10,2018/09/10,3201003,,V,473349,90646
LV,16481807,32004,"Osnovna šola Brinje, Ljubljanska c. 40a",,0.98,2018/08/28,2018/08/28,3201004,,V,473419,90966
LV,16481815,32005,"Dom obrtnikov Grosuplje, Ob Grosupeljščici 1b",,10.23,2010/09/21,2010/09/21,3201005,,V,471949,91896
LV,16481831,32007,"Gasilski dom Mala Ilova Gora, M. Ilova Gora 21",,7.03,2018/08/28,2018/08/28,3201007,,V,479259,83606
LV,16481840,32008,"Gasilski dom Veliko Mlačevo, Vel. Mlačevo 6a",,8.49,2018/08/28,2018/08/28,3201008,,V,474989,88936
LV,16481882,32011,"Gasilski dom Polica, Polica 41",,22.35,2014/07/29,2014/07/29,3201011,,V,476699,92136
LV,16481947,32012,"Družbeni dom Račna, Velika Račna 24b",,12.41,2006/09/27,2006/09/27,3201012,,V,475949,84976
LV,16481980,32013,"Zadružni dom Spodnja Slivnica, Sp. Slivnica 16",,4.73,2018/08/28,2018/08/28,3201013,,V,473219,88046
LV,16481998,32014,"Krajevna skupnost Škocjan, Škocjan 20",,11.73,2014/07/29,2014/07/29,3201014,,V,470649,85346
LV,16482005,32021,"Osnovna šola Šmarje - Sap II, Ljubljanska c.49",,2.54,2006/09/27,2006/09/27,3201021,,V,469839,92986
LV,16482013,32022,"Osnovna šola Šmarje - Sap III, Ljubljanska c.49",,9.08,2006/09/27,2006/09/27,3201022,,V,471290,91487
LV,16482021,32020,"Osnovna šola Šmarje - Sap I, Ljubljanska c.49",,3.88,2006/09/27,2006/09/27,3201020,,V,469509,93416
LV,16482048,32016,"Osnovna šola Št. Jurij, Št. Jurij 14",,13.32,2014/07/29,2014/07/29,3201016,,V,470249,88366
LV,16482099,32015,"Gasilski dom Ponova vas, Ponova vas 27",,5.84,2018/08/28,2018/08/28,3201015,,V,471429,88946
LV,16482102,32017,"Podružnična šola Žalna, Žalna 1",,11.32,2018/08/28,2018/08/28,3201017,,V,477279,89056
LV,16482145,32019,"Gasilski dom Luče, Luče 22a",,5.08,2014/07/29,2014/07/29,3201019,,V,479099,86706
LV,16482153,33401,"BUDINCI, VAŠKI DOM",,6.17,1998/10/05,1998/10/05,3301001,,V,595803,191903
LV,16482161,33402,"ČEPINCI, ZADRUŽNI DOM",,9.18,1996/10/28,1996/10/28,3301002,,V,592863,191843
LV,16482170,33403,"DOLENCI, VAŠKI DOM",,7.71,1996/10/28,1996/10/28,3302003,,V,598193,190993
LV,16482188,33404,"DOMANJŠEVCI, VAŠKO-GAS. DOM","DOMONKOSFA,FALU-ÉS TŰZOLTÓOTT.",11.58,1998/10/27,1998/10/27,3303004,,V,598312,183523
LV,16482196,33405,"Hodoš kulturna dvorana, Hodoš 52","Hodos, kultúrotthon",12.53,2022/09/14,2022/09/15,16101001,,V,601163,187762
LV,16482200,33406,"Krplivnik vaško-gasilski dom, Krplivnik 30","Kapornak,falusi-tüzoltóotth.",5.59,2022/11/04,2022/11/04,16101002,,V,600523,186562
LV,16482218,33407,"MARKOVCI, VAŠKO-GASILSKI DOM",,8.17,2010/08/18,2010/08/18,3301005,,V,594183,190153
LV,16482226,33408,"ŠALOVCI , ZADRUŽNI DOM",,15.35,2002/09/09,2002/09/09,3302006,,V,598783,188043
LV,16482242,34002,"DRUŠTVO UPOKOJENCEV HRASTNIK, N.A., Kaple 6a",,1.11,2022/09/21,2022/09/21,3401002,i,V,506610,111865
LV,16482269,34003,GALERIJA DELAVSKEGA DOMA HRASTNIK,,0.03,2022/09/21,2022/09/21,3401003,i,V,506360,111755
LV,16482293,34006,prostori GLASBENE ŠOLE HRASTNIK,,0.95,2022/09/21,2022/09/21,3401006,i,V,506540,111075
LV,16482315,34008,"prostori VEČNAMENSKEGA OBJEKTA, PODKRAJ 91a",,3.63,2022/09/21,2022/09/21,3401008,i,V,507240,109535
LV,16482340,34010,"OŠ NH RAJKA HRASTNIK, PODRUŽNICA DOL",,4.97,2022/09/21,2022/09/21,3401010,i,V,509040,111415
LV,16482358,34012,"prostori KRAJEVNE SKUPNOSTI MARNO, MARNO 44 A",,5.16,2022/09/21,2022/09/21,3401012,i,V,511480,111565
LV,16482366,34013,prostori BIVŠE OSNOVNE ŠOLE TURJE,,11.45,2022/09/21,2022/09/21,3401013,i,V,510830,108445
LV,16482374,34014,prostori KRAJEVNE SKUPNOSTI KOVK,,3.24,2022/09/21,2022/09/21,3401014,i,V,508360,110015
LV,16482382,34015,"prostori DRUŽINE MEJAČ, ŠAVNA PEČ 5",,2.12,2022/09/21,2022/09/21,3401015,i,V,509600,108065
LV,16482404,34016,"prostori STANOVANJSKE HIŠE KMETIČ, KRNICE 15b",,1.52,2022/09/21,2022/09/21,3401016,i,V,508610,108815
LV,16482412,34017,prostori BIVŠE OSNOVNE ŠOLE PODKRAJ,,9.58,2022/09/21,2022/09/21,3401017,i,V,510270,106865
LV,16482439,34018,prostori ZADRUŽNEGA DOMA PRAPRETNO,,3.1,2022/09/21,2022/09/21,3401018,i,V,505480,111605
LV,16482447,34019,prostori ZADRUŽNEGA DOMA ČEČE,,4.47,2022/09/21,2022/09/21,3401019,i,V,507130,114485
LV,16482463,36002,"MC Idrija (Dijaški dom), Ul. IX. korpusa 17",,7.82,2022/09/09,2022/09/09,3601002,i,V,424588,96447
LV,16482480,36004,"Mestna knjižnica Idrija , Ul. Sv. Barbare 4-5",,7.11,2018/09/12,2018/09/12,3601004,,V,424258,96187
LV,16482498,36005,"Gimnazija J. Vege, Študentovska ul. 16, Idrija",,0.5,2014/07/31,2014/07/31,3601005,i,V,423838,96207
LV,16482528,36008,"OŠ Idrija, Lapajnetova ul. 50",,1.78,2022/09/09,2022/09/09,3601008,i,V,424838,96017
LV,16482544,36010,"Balinarski klub, Gregorčičeva ulica 8",,2.66,2022/09/09,2022/09/09,3601010,i,V,425418,95577
LV,16482552,36011,"DU Idrija, Arkova ulica 4",,3.51,2022/09/09,2022/09/09,3601011,i,V,424939,96517
LV,16482579,36013,"Gostilna Pri Fežnarju, Idrijska Bela 15",,25.07,2022/09/12,2022/09/12,3601013,i,V,420888,91137
LV,16482587,36014,"Zgradba Gantar Zlatka, Čekovnik 12 (Pod bregom)",,15.41,2018/09/12,2018/09/12,3601014,,V,421598,93797
LV,16482595,36015,"Prostori DK in gasilcev, Vojsko 24b",,41.14,2022/09/09,2022/09/09,3601015,,V,415098,98787
LV,16482609,36012,"DU Idrija, Enota Marof, Vojkova ul. 35",,1.43,2022/09/09,2022/09/09,3602012,i,V,425019,98637
LV,16482625,36017,"KD Sp. Idrija, Na vasi 34",,12.28,2022/09/09,2022/09/09,3602017,i,V,423028,99807
LV,16482633,36018,"OŠ Spodnja Idrija, Šolska ul. 9",,0.09,2022/09/09,2022/09/09,3602018,i,V,424299,99797
LV,16482650,36020,"OŠ Kanomlja, Srednja Kanomlja 20",,20.5,2022/09/09,2022/09/09,3602020,,V,421743,98692
LV,16482684,36022,"ZDD Idrijske Krnice, Idrijske Krnice 26",,15,2022/09/09,2022/09/09,3602022,i,V,419958,101157
LV,16482692,36023,"Zgradba Franca Podobnika, Masore 11",,5.71,2014/07/31,2014/07/31,3602023,i,V,421528,103737
LV,16482706,36024,"GD Vrsnik, Spodnji Vrsnik 9",,7.47,2022/09/09,2022/09/09,3603024,,V,429479,97577
LV,16482722,36026,"OŠ Ledine, Ledine 10",,11.29,2022/09/09,2022/09/09,3603026,,V,426759,102267
LV,16482749,36027,"OŠ Črni Vrh, Črni Vrh 95",,68.99,2022/09/09,2022/09/09,3603027,i,V,425948,87357
LV,16482773,36030,"GS Dole, Dole 1",,23.77,2022/09/09,2022/09/09,3603030,,V,426979,96367
LV,16482781,36031,"OŠ Zavratec, Zavratec 1",,5.2,2022/09/09,2022/09/09,3603031,,V,432739,95047
LV,16482790,36032,"OŠ Godovič, Godovič 35b",,16.68,2022/09/09,2022/09/09,3603032,i,V,428789,92047
LV,16482803,39022,"KULTURNI DOM AMBRUS, Ambrus 56",,26.92,2018/09/07,2018/09/07,3903022,,V,486319,77386
LV,16482811,39012,"GASILSKI DOM DOB I., DOB 8",,3.88,2022/10/19,2022/10/19,3902012,,V,489199,88056
LV,16482820,39013,"VEČNAMENSKI OBJEKT HRASTOV DOL, Hrastov Dol 2",,7.34,2018/09/06,2018/09/06,3902013,,V,489109,85296
LV,16482846,39014,"GASILSKI DOM DOB II., Dob 8",,6.72,2018/09/06,2018/09/06,3902014,,V,489529,88536
LV,16482862,39001,"KULTURNI DOM IVANČNA GORICA I.,Sokolska ulica 4",,1.45,2006/09/27,2006/09/27,3901001,,V,484719,88636
LV,16482897,39003,"KULTURNI DOM IVANČNA GORICA III., Sokolska ul. 4",,8.65,2018/09/07,2018/09/07,3901003,,V,485089,86486
LV,16482927,39023,"DRUŽBENI CENTER KRKA I., Krka 1d",,6.15,2018/09/06,2018/09/06,3903023,,V,482789,82406
LV,16482943,39024,"DRUŽBENI CENTER KRKA II., Krka 1d",,10.96,2018/09/10,2018/09/10,3903024,,V,485049,81376
LV,16482951,39025,"DRUŽBENI CENTER KRKA III.,Krka 1d",,11.93,2018/09/06,2018/09/06,3903025,,V,483649,79726
LV,16482994,39004,"GASILSKI DOM METNAJ, Metnaj 2",,16.86,2018/09/06,2018/09/06,3901004,,V,484699,94096
LV,16483036,39005,"KULTURNI DOM MULJAVA, Muljava 20",,18.55,2018/09/06,2018/09/06,3901005,,V,486259,83596
LV,16483044,39015,"GASILSKI DOM SOBRAČE, Sobrače 16",,5.07,2018/09/06,2018/09/06,3902015,,V,490379,94336
LV,16483052,39006,"GASILSKI DOM STIČNA I., Stična 144",,7.2,2018/09/07,2018/09/07,3901006,,V,484909,90806
LV,16483087,39007,"GASILSKI DOM STIČNA II., Stična 144",,1.3,2018/09/07,2018/09/07,3901007,,V,485079,91166
LV,16483109,39016,"KULT. DOM ŠENTVID PRI ST. I., Šentvid pri St. 70",,2.41,2018/09/06,2018/09/06,3902016,,V,487649,90306
LV,16483117,39017,"KULT. DOM ŠENTVID PRI ST. II., Šentvid pri St. 70",,7.89,2018/09/06,2018/09/06,3902017,,V,487739,91426
LV,16483133,39018,"KULT. DOM ŠENTVID PRI ST. III., Šentvid pri St.70",,3.82,2018/09/06,2018/09/06,3902018,,V,489259,89336
LV,16483141,39019,"KULT. DOM ŠENTVID PRI ST. IV., Šentvid pri St. 70",,8.83,2018/09/06,2018/09/06,3902019,,V,487459,88006
LV,16483168,39020,"DOM KRAJANOV TEMENICA I., Temenica 2a",,4.86,2018/09/06,2018/09/06,3902020,,V,490799,91716
LV,16483184,39021,"DOM KRAJANOV TEMENICA II., Temenica 2a",,10.77,2018/09/06,2018/09/06,3902021,,V,490249,92326
LV,16483192,39008,"MESTNA HIŠA VIŠNJA GORA, Mestni trg 21",,6.07,2018/09/06,2018/09/06,3901008,,V,481009,90486
LV,16483214,39009,"GASILSKI DOM VRH PRI VIŠNJI GORI, Vrh pri VG 2",,11.41,2018/09/06,2018/09/06,3901009,,V,480039,92116
LV,16483222,39010,"GASILSKI DOM VIŠNJA GORA, Cesta na Polževo 12",,9.88,2018/09/06,2018/09/06,3901010,,V,482879,89006
LV,16483257,39011,"GASILSKI DOM KRIŠKA VAS, Kriška vas 10",,5.53,2018/09/06,2018/09/06,3901011,,V,480159,89666
LV,16483265,39026,"OSNOVNA ŠOLA ZAGRADEC I., Zagradec 33",,1.18,2022/09/14,2022/09/14,3903026,,V,486919,80286
LV,16483273,39027,"OSNOVNA ŠOLA ZAGRADEC II., Zagradec 33",,10.95,2022/09/14,2022/09/14,3903027,,V,488359,80835
LV,16483290,39028,"OSNOVNA ŠOLA ZAGRADEC III., Zagradec 33",,8.38,2022/09/14,2022/09/14,3903028,,V,486029,80816
LV,16483311,40101,"Dvorana Rdečega Križa, UL. Ob starem zidovju 15a","Sala della Croce Rossa, V. Antiche Mura 15a",0.24,2022/10/24,2022/10/27,4001001,,V,395487,45087
LV,16483320,40102,"Palača Manzioli, Manziolijev trg 5","Palazzo Manzioli, Piazza Manzioli 5",0.1,2022/10/24,2022/10/27,4001002,,V,395221,45091
LV,16483338,40103,"Športna dvorana, Kraška  1A","Palazzetto dello sport, V. del Carso 1A",0.23,2022/10/24,2022/10/27,4001003,,V,395617,44857
LV,16483346,40104,"Kulturni dom, Ul. okt. revolucije 1","Casa di Cultura, V.  Riv. d'Ottobre 1",0.53,2022/10/24,2022/10/27,4001004,,V,394827,44437
LV,16483354,40105,"Mestna knjižnica Izola, Ul. osvobodilne fronte 15","Biblioteca civ. di Isola, V. del Fronte di Lib. 15",3.89,2022/10/24,2022/10/27,4001005,,V,395867,44677
LV,16483362,40106,"OŠ Livade, Livade 7","SE Livade, Livade 7",0.23,2022/10/24,2022/10/27,4001006,,V,395367,44487
LV,16483389,40108,"KS Jagodje-Dobrava, Jagodje 24a","CL Jagodje-Dobrava, Jagodje 24A",4.78,2022/10/24,2022/10/27,4001008,,V,393177,44387
LV,16483397,40109,"Baredi - stara šola, Baredi 20",,2.45,2022/10/24,2022/10/27,4001009,,V,396497,42827
LV,16483419,40110,"Šared - večnamensko igrišče, Šared",,4.72,2022/10/24,2022/10/27,4001010,,V,394707,42487
LV,16483427,40111,"Cetore - zadružni dom, Cetore 17a",,1.61,2022/10/24,2022/10/27,4001011,,V,394367,41117
LV,16483435,40112,"Malija -  Stara šola, Malija 62",,2.08,2022/10/24,2022/10/27,4001012,,V,393517,41327
LV,16483443,40113,"Korte - ZDD - TD Šparžin, Korte 128",,4.94,2022/10/24,2022/10/27,4001013,,V,394997,39647
LV,16483672,47021,"KOBILJE-Športno medgenerac.center, Kobilje 16a",,19.73,2022/11/04,2022/11/04,4701001,,V,606732,172512
LV,16483699,50048,Stara šola v Podgorju,,18.24,2010/09/03,2010/09/06,5001048,,V,418177,43646
LV,16483702,50051,Sedež KS Rakitovec,,9.36,2010/09/03,2010/09/06,5001051,,V,419497,37156
LV,16483729,50066,Vaški dom v Zazidu,,13.25,2010/09/03,2010/09/06,5001066,,V,416587,40636
LV,16483737,50401,Vrtec Semedela - enota Slavnik,Asilo infantile di Semedella – unita Slavnik,0.1,2022/09/13,2022/09/15,5001401,,V,399997,45267
LV,16483745,50402,Vrtec Semedela - enota Slavnik,Asilo infantile di Semedella – unita Slavnik,0.11,2022/09/13,2022/09/15,5001402,,V,399957,45137
LV,16483753,50403,"Dom KS Semedela, Jurčičeva 2","Sede CL Semedella, Via J. Jurčič 2",0.16,2022/09/13,2022/09/15,5001403,,V,400425,45221
LV,16483761,50404,"Dom KS Semedela, Jurčičeva 2","Sede CL Semedella, Via J. Jurčič 2",0.11,2022/09/13,2022/09/15,5001404,,V,399877,44967
LV,16483770,50405,OŠ Dušan Bordon,SE Dušan Bordon,0.11,2010/09/03,2010/09/06,5001405,,V,399967,44937
LV,16483788,50406,OŠ Dušan Bordon,SE Dušan Bordon,0.07,2010/09/03,2010/09/06,5001406,,V,400377,45117
LV,16483796,50407,OŠ Anton Ukmar,SE Anton Ukmar,0.07,2010/09/03,2010/09/06,5001407,,V,399217,45347
LV,16483800,50408,OŠ Anton Ukmar,SE Anton Ukmar,0.03,2010/09/03,2010/09/06,5001408,,V,399317,45457
LV,16483818,50409,OŠ Anton Ukmar,SE Anton Ukmar,0.92,2010/09/03,2010/09/06,5001409,,V,398177,45197
LV,16483826,50410,Obalni dom upokojencev Koper,Casa costiera del pensionato Capodistria,0.1,2018/09/14,2018/09/14,5001410,,V,398837,45267
LV,16483834,50411,"Sedež KS Žusterna, Dolga reber 5","Sede C L Giusterna, Costa lunga 5",0.67,2018/09/14,2018/09/14,5001411,,V,399117,45777
LV,16483842,50412,"Sedež KS Olmo Prisoje, Oljčna pot 4","Sede CL Olmo Prisoje, Vicolo degli olivi 4",0.78,2022/09/13,2022/09/15,5001412,,V,400447,44437
LV,16483869,50413,"Vrtec Semedela, enota Prisoje",Asilo infantile  di Semedella - unita Prisoje,2.23,2018/09/14,2018/09/14,5001413,,V,400427,44487
LV,16483877,50414,"Vrtec Semedela, enota Prisoje",Asilo infantile  di Semedella - unita Prisoje,0.03,2018/09/14,2018/09/14,5001414,,V,400407,44657
LV,16483885,50415,Dnevni center Barčica,Centro diurno Barčica,2.94,2018/09/12,2018/09/12,5001415,,V,399657,43237
LV,16483893,50416,Študentski dom – Prisoje 9,Casa dello studente - Prisoje 9,0.45,2022/09/13,2022/09/15,5001416,,V,400917,44417
LV,16483907,50417,"Sedež KS Za gradom, Kraljeva 17","Sede CL Al castelletto, V. Kralj 17",0.03,2022/09/13,2022/09/15,5001417,,V,399447,45357
LV,16483915,50418,OŠ Anton Ukmar,SE Anton Ukmar,0.12,2010/09/03,2010/09/06,5001418,,V,399627,45497
LV,16483923,50419,OŠ Anton Ukmar,SE Anton Ukmar,0.34,2010/09/03,2010/09/06,5001419,,V,399489,45129
LV,16483931,50420,SEPŠ – Martinčev trg 3,SME – Piazza Peter Martinc 3,0.09,2022/09/13,2022/09/15,5001420,,V,400767,46267
LV,16483940,50421,SEPŠ – Martinčev trg 3,SME – Piazza Peter Martinc 3,0.09,2022/09/13,2022/09/15,5001421,,V,400667,46117
LV,16483958,50422,SEPŠ - Martinčev trg 3,SME – Piazza Peter Martinc 3,0.88,2022/09/13,2022/09/15,5001422,,V,401157,46107
LV,16483966,50423,SEPŠ - Martinčev trg 3,SME – Piazza Peter Martinc 3,2.83,2022/09/13,2022/09/15,5001423,,V,400997,46197
LV,16483974,50424,SEPŠ – Martinčev trg 3,SME – Piazza Peter Martinc 3,0.11,2022/09/13,2022/09/15,5001424,,V,400787,45967
LV,16483982,50425,SEPŠ – Martinčev trg 3,SME – Piazza Peter Martinc 3,0.12,2022/09/13,2022/09/15,5001425,,V,401327,46057
LV,16484008,50426,OŠ Dušan Bordon,SE Dušan Bordon,0.13,2010/09/03,2010/09/06,5001426,,V,400527,44967
LV,16484016,213001,"Šola, Regentova 4, Ankaran","Scuola, V. Regent 4, Ancarano",7.76,2018/09/14,2018/09/14,21301001,,V,402909,48699
LV,16484024,213002,"Šola, Regentova 4, Ankaran","Scuola, V. Regent 4, Ancarano",0.15,2018/09/14,2018/09/14,21301002,,V,401297,50007
LV,16484032,213003,"Šola, Regentova 4, Ankaran","Scuola, V. Regent 4, Ancarano",0.15,2018/09/14,2018/09/14,21301003,,V,401507,49597
LV,16484059,50504,Sedež KS Bertoki,Sede CL Bertocchi,4.86,2010/09/03,2010/09/06,5001504,,V,403707,45697
LV,16484067,50505,OŠ Prade,SE Prade,1.16,2010/09/03,2010/09/06,5001505,,V,404327,44987
LV,16484075,50506,Dom KS Boršt,,9.47,2010/09/03,2010/09/06,5001506,,V,406037,39077
LV,16484083,50507,Črni Kal - sedež KS,,1.47,2018/09/12,2018/09/12,5001507,,V,412427,46176
LV,16484091,50508,Rižana - vrtec,,6.38,2010/09/03,2010/09/06,5001508,,V,410037,45537
LV,16484105,50509,Gabrovica pri Črnem Kalu – Vaški dom,,2.53,2022/09/13,2022/09/15,5001509,,V,411297,47317
LV,16484113,50510,Osp - Dvorana,,6.65,2022/09/13,2022/09/15,5001510,,V,410747,48717
LV,16484121,50511,Kastelec - Vaški dom,,7.41,2022/09/13,2022/09/15,5001511,,V,411948,49667
LV,16484130,50512,Črnotiče - stara šola,,12.21,2018/09/12,2018/09/12,5001512,,V,415527,41966
LV,16484148,50513,Dol - gasilski dom,,4.28,2022/09/13,2022/09/15,5001513,,V,414837,42076
LV,16484156,50514,Hrastovlje - Vaški dom,,3.03,2010/09/03,2010/09/06,5001514,,V,414057,41776
LV,16484164,50515,Podpeč - Prkičeva hiša,,2.77,2010/09/03,2010/09/06,5001515,,V,414647,43096
LV,16484172,50516,Bezovica - dvorana,,2.17,2010/09/03,2010/09/06,5001516,,V,413587,44056
LV,16484199,50517,Loka – pomožni objekt,,2.42,2022/09/13,2022/09/15,5001517,,V,413237,44566
LV,16484202,50518,Predloka - pomožni objekt,,0.21,2022/09/13,2022/09/15,5001518,,V,412367,45136
LV,16484229,50519,Zadružni dom Dekani,,5.03,2010/09/03,2010/09/06,5001519,,V,406877,45577
LV,16484237,50520,Zadružni dom Dekani,,0.97,2010/09/03,2010/09/06,5001520,,V,407437,45907
LV,16484245,50521,Gračišče - Kulturni dom,,13.03,2022/09/13,2022/09/15,5001521,,V,411317,38506
LV,16484253,50522,Kubed - dvorana,,6.58,2018/09/12,2018/09/12,5001522,,V,411717,42836
LV,16484261,50523,Gasilski dom Movraž,,13.39,2010/09/03,2010/09/06,5001523,,V,414027,39716
